"Region" "Ad" "Subject" "Y"
"48488" "MW" "5" "3488" 0
"48489" "MW" "5" "3489" 1
"48490" "MW" "5" "3490" 0
"48491" "MW" "5" "3491" 0
"48492" "MW" "5" "3492" 1
"48493" "MW" "5" "3493" 0
"48494" "MW" "5" "3494" 0
"48495" "MW" "5" "3495" 0
"48496" "MW" "5" "3496" 0
"48497" "MW" "5" "3497" 0
"48498" "MW" "5" "3498" 0
"48499" "MW" "5" "3499" 0
"48500" "MW" "5" "3500" 0
"48501" "MW" "5" "3501" 0
"48502" "MW" "5" "3502" 1
"48503" "MW" "5" "3503" 1
"48504" "MW" "5" "3504" 1
"48505" "MW" "5" "3505" 0
"48506" "MW" "5" "3506" 0
"48507" "MW" "5" "3507" 0
"48508" "MW" "5" "3508" 0
"48509" "MW" "5" "3509" 0
"48510" "MW" "5" "3510" 1
"48511" "MW" "5" "3511" 0
"48512" "MW" "5" "3512" 0
"48513" "MW" "5" "3513" 0
"48514" "MW" "5" "3514" 1
"48515" "MW" "5" "3515" 0
"48516" "MW" "5" "3516" 0
"48517" "MW" "5" "3517" 0
"48518" "MW" "5" "3518" 0
"48519" "MW" "5" "3519" 0
"48520" "MW" "5" "3520" 0
"48521" "MW" "5" "3521" 0
"48522" "MW" "5" "3522" 0
"48523" "MW" "5" "3523" 0
"48524" "MW" "5" "3524" 0
"48525" "MW" "5" "3525" 0
"48526" "MW" "5" "3526" 0
"48527" "MW" "5" "3527" 0
"48528" "MW" "5" "3528" 0
"48529" "MW" "5" "3529" 0
"48530" "MW" "5" "3530" 0
"48531" "MW" "5" "3531" 0
"48532" "MW" "5" "3532" 0
"48533" "MW" "5" "3533" 0
"48534" "MW" "5" "3534" 0
"48535" "MW" "5" "3535" 0
"48536" "MW" "5" "3536" 0
"48537" "MW" "5" "3537" 0
"48538" "MW" "5" "3538" 0
"48539" "MW" "5" "3539" 0
"48540" "MW" "5" "3540" 0
"48541" "MW" "5" "3541" 1
"48542" "MW" "5" "3542" 0
"48543" "MW" "5" "3543" 0
"48544" "MW" "5" "3544" 1
"48545" "MW" "5" "3545" 0
"48546" "MW" "5" "3546" 0
"48547" "MW" "5" "3547" 0
"48548" "MW" "5" "3548" 0
"48549" "MW" "5" "3549" 0
"48550" "MW" "5" "3550" 0
"48551" "MW" "5" "3551" 0
"48552" "MW" "5" "3552" 0
"48553" "MW" "5" "3553" 0
"48554" "MW" "5" "3554" 0
"48555" "MW" "5" "3555" 0
"48556" "MW" "5" "3556" 0
"48557" "MW" "5" "3557" 1
"48558" "MW" "5" "3558" 1
"48559" "MW" "5" "3559" 0
"48560" "MW" "5" "3560" 1
"48561" "MW" "5" "3561" 0
"48562" "MW" "5" "3562" 0
"48563" "MW" "5" "3563" 0
"48564" "MW" "5" "3564" 0
"48565" "MW" "5" "3565" 1
"48566" "MW" "5" "3566" 0
"48567" "MW" "5" "3567" 1
"48568" "MW" "5" "3568" 0
"48569" "MW" "5" "3569" 0
"48570" "MW" "5" "3570" 0
"48571" "MW" "5" "3571" 1
"48572" "MW" "5" "3572" 0
"48573" "MW" "5" "3573" 1
"48574" "MW" "5" "3574" 0
"48575" "MW" "5" "3575" 0
"48576" "MW" "5" "3576" 0
"48577" "MW" "5" "3577" 0
"48578" "MW" "5" "3578" 0
"48579" "MW" "5" "3579" 0
"48580" "MW" "5" "3580" 0
"48581" "MW" "5" "3581" 1
"48582" "MW" "5" "3582" 0
"48583" "MW" "5" "3583" 0
"48584" "MW" "5" "3584" 0
"48585" "MW" "5" "3585" 0
"48586" "MW" "5" "3586" 0
"48587" "MW" "5" "3587" 0
"48588" "MW" "5" "3588" 0
"48589" "MW" "5" "3589" 0
"48590" "MW" "5" "3590" 1
"48591" "MW" "5" "3591" 0
"48592" "MW" "5" "3592" 0
"48593" "MW" "5" "3593" 1
"48594" "MW" "5" "3594" 0
"48595" "MW" "5" "3595" 0
"48596" "MW" "5" "3596" 0
"48597" "MW" "5" "3597" 1
"48598" "MW" "5" "3598" 1
"48599" "MW" "5" "3599" 0
"48600" "MW" "5" "3600" 0
"48601" "MW" "5" "3601" 0
"48602" "MW" "5" "3602" 1
"48603" "MW" "5" "3603" 1
"48604" "MW" "5" "3604" 0
"48605" "MW" "5" "3605" 0
"48606" "MW" "5" "3606" 0
"48607" "MW" "5" "3607" 0
"48608" "MW" "5" "3608" 0
"48609" "MW" "5" "3609" 0
"48610" "MW" "5" "3610" 1
"48611" "MW" "5" "3611" 0
"48612" "MW" "5" "3612" 0
"48613" "MW" "5" "3613" 0
"48614" "MW" "5" "3614" 0
"48615" "MW" "5" "3615" 0
"48616" "MW" "5" "3616" 1
"48617" "MW" "5" "3617" 1
"48618" "MW" "5" "3618" 0
"48619" "MW" "5" "3619" 0
"48620" "MW" "5" "3620" 0
"48621" "MW" "5" "3621" 0
"48622" "MW" "5" "3622" 0
"48623" "MW" "5" "3623" 0
"48624" "MW" "5" "3624" 0
"48625" "MW" "5" "3625" 0
"48626" "MW" "5" "3626" 0
"48627" "MW" "5" "3627" 0
"48628" "MW" "5" "3628" 0
"48629" "MW" "5" "3629" 0
"48630" "MW" "5" "3630" 1
"48631" "MW" "5" "3631" 0
"48632" "MW" "5" "3632" 0
"48633" "MW" "5" "3633" 1
"48634" "MW" "5" "3634" 1
"48635" "MW" "5" "3635" 0
"48636" "MW" "5" "3636" 0
"48637" "MW" "5" "3637" 0
"48638" "MW" "5" "3638" 0
"48639" "MW" "5" "3639" 0
"48640" "MW" "5" "3640" 0
"48641" "MW" "5" "3641" 0
"48642" "MW" "5" "3642" 1
"48643" "MW" "5" "3643" 0
"48644" "MW" "5" "3644" 0
"48645" "MW" "5" "3645" 0
"48646" "MW" "5" "3646" 0
"48647" "MW" "5" "3647" 0
"48648" "MW" "5" "3648" 0
"48649" "MW" "5" "3649" 1
"48650" "MW" "5" "3650" 0
"48651" "MW" "5" "3651" 0
"48652" "MW" "5" "3652" 0
"48653" "MW" "5" "3653" 1
"48654" "MW" "5" "3654" 0
"48655" "MW" "5" "3655" 0
"48656" "MW" "5" "3656" 0
"48657" "MW" "5" "3657" 0
"48658" "MW" "5" "3658" 0
"48659" "MW" "5" "3659" 0
"48660" "MW" "5" "3660" 0
"48661" "MW" "5" "3661" 0
"48662" "MW" "5" "3662" 0
"48663" "MW" "5" "3663" 0
"48664" "MW" "5" "3664" 0
"48665" "MW" "5" "3665" 0
"48666" "MW" "5" "3666" 0
"48667" "MW" "5" "3667" 1
"48668" "MW" "5" "3668" 1
"48669" "MW" "5" "3669" 0
"48670" "MW" "5" "3670" 0
"48671" "MW" "5" "3671" 0
"48672" "MW" "5" "3672" 0
"48673" "MW" "5" "3673" 1
"48674" "MW" "5" "3674" 1
"48675" "MW" "5" "3675" 0
"48676" "MW" "5" "3676" 0
"48677" "MW" "5" "3677" 0
"48678" "MW" "5" "3678" 0
"48679" "MW" "5" "3679" 0
"48680" "MW" "5" "3680" 0
"48681" "MW" "5" "3681" 1
"48682" "MW" "5" "3682" 1
"48683" "MW" "5" "3683" 0
"48684" "MW" "5" "3684" 0
"48685" "MW" "5" "3685" 0
"48686" "MW" "5" "3686" 1
"48687" "MW" "5" "3687" 0
"48688" "MW" "5" "3688" 0
"48689" "MW" "5" "3689" 0
"48690" "MW" "5" "3690" 1
"48691" "MW" "5" "3691" 1
"48692" "MW" "5" "3692" 0
"48693" "MW" "5" "3693" 1
"48694" "MW" "5" "3694" 0
"48695" "MW" "5" "3695" 0
"48696" "MW" "5" "3696" 0
"48697" "MW" "5" "3697" 1
"48698" "MW" "5" "3698" 0
"48699" "MW" "5" "3699" 0
"48700" "MW" "5" "3700" 0
"48701" "MW" "5" "3701" 0
"48702" "MW" "5" "3702" 0
"48703" "MW" "5" "3703" 0
"48704" "MW" "5" "3704" 0
"48705" "MW" "5" "3705" 0
"48706" "MW" "5" "3706" 0
"48707" "MW" "5" "3707" 0
"48708" "MW" "5" "3708" 0
"48709" "MW" "5" "3709" 0
"48710" "MW" "5" "3710" 1
"48711" "MW" "5" "3711" 0
"48712" "MW" "5" "3712" 0
"48713" "MW" "5" "3713" 1
"48714" "MW" "5" "3714" 0
"48715" "MW" "5" "3715" 0
"48716" "MW" "5" "3716" 0
"48717" "MW" "5" "3717" 1
"48718" "MW" "5" "3718" 0
"48719" "MW" "5" "3719" 1
"48720" "MW" "5" "3720" 0
"48721" "MW" "5" "3721" 0
"48722" "MW" "5" "3722" 0
"48723" "MW" "5" "3723" 0
"48724" "MW" "5" "3724" 0
"48725" "MW" "5" "3725" 1
"48726" "MW" "5" "3726" 0
"48727" "MW" "5" "3727" 0
"48728" "MW" "5" "3728" 0
"48729" "MW" "5" "3729" 0
"48730" "MW" "5" "3730" 0
"48731" "MW" "5" "3731" 0
"48732" "MW" "5" "3732" 0
"48733" "MW" "5" "3733" 1
"48734" "MW" "5" "3734" 0
"48735" "MW" "5" "3735" 0
"48736" "MW" "5" "3736" 0
"48737" "MW" "5" "3737" 0
"48738" "MW" "5" "3738" 0
"48739" "MW" "5" "3739" 0
"48740" "MW" "5" "3740" 0
"48741" "MW" "5" "3741" 1
"48742" "MW" "5" "3742" 1
"48743" "MW" "5" "3743" 0
"48744" "MW" "5" "3744" 1
"48745" "MW" "5" "3745" 0
"48746" "MW" "5" "3746" 0
"48747" "MW" "5" "3747" 0
"48748" "MW" "5" "3748" 1
"48749" "MW" "5" "3749" 0
"48750" "MW" "5" "3750" 0
"48751" "MW" "5" "3751" 0
"48752" "MW" "5" "3752" 0
"48753" "MW" "5" "3753" 0
"48754" "MW" "5" "3754" 0
"48755" "MW" "5" "3755" 0
"48756" "MW" "5" "3756" 1
"48757" "MW" "5" "3757" 0
"48758" "MW" "5" "3758" 0
"48759" "MW" "5" "3759" 1
"48760" "MW" "5" "3760" 0
"48761" "MW" "5" "3761" 0
"48762" "MW" "5" "3762" 1
"48763" "MW" "5" "3763" 0
"48764" "MW" "5" "3764" 0
"48765" "MW" "5" "3765" 1
"48766" "MW" "5" "3766" 0
"48767" "MW" "5" "3767" 0
"48768" "MW" "5" "3768" 0
"48769" "MW" "5" "3769" 0
"48770" "MW" "5" "3770" 0
"48771" "MW" "5" "3771" 0
"48772" "MW" "5" "3772" 0
"48773" "MW" "5" "3773" 0
"48774" "MW" "5" "3774" 0
"48775" "MW" "5" "3775" 0
"48776" "MW" "5" "3776" 1
"48777" "MW" "5" "3777" 0
"48778" "MW" "5" "3778" 1
"48779" "MW" "5" "3779" 0
"48780" "MW" "5" "3780" 0
"48781" "MW" "5" "3781" 0
"48782" "MW" "5" "3782" 0
"48783" "MW" "5" "3783" 0
"48784" "MW" "5" "3784" 0
"48785" "MW" "5" "3785" 1
"48786" "MW" "5" "3786" 0
"48787" "MW" "5" "3787" 0
"48788" "MW" "5" "3788" 0
"48789" "MW" "5" "3789" 0
"48790" "MW" "5" "3790" 0
"48791" "MW" "5" "3791" 1
"48792" "MW" "5" "3792" 0
"48793" "MW" "5" "3793" 0
"48794" "MW" "5" "3794" 0
"48795" "MW" "5" "3795" 0
"48796" "MW" "5" "3796" 1
"48797" "MW" "5" "3797" 0
"48798" "MW" "5" "3798" 0
"48799" "MW" "5" "3799" 0
"48800" "MW" "5" "3800" 0
"48801" "MW" "5" "3801" 0
"48802" "MW" "5" "3802" 0
"48803" "MW" "5" "3803" 0
"48804" "MW" "5" "3804" 1
"48805" "MW" "5" "3805" 0
"48806" "MW" "5" "3806" 0
"48807" "MW" "5" "3807" 0
"48808" "MW" "5" "3808" 0
"48809" "MW" "5" "3809" 0
"48810" "MW" "5" "3810" 0
"48811" "MW" "5" "3811" 0
"48812" "MW" "5" "3812" 0
"48813" "MW" "5" "3813" 1
"48814" "MW" "5" "3814" 0
"48815" "MW" "5" "3815" 0
"48816" "MW" "5" "3816" 0
"48817" "MW" "5" "3817" 1
"48818" "MW" "5" "3818" 0
"48819" "MW" "5" "3819" 1
"48820" "MW" "5" "3820" 0
"48821" "MW" "5" "3821" 0
"48822" "MW" "5" "3822" 1
"48823" "MW" "5" "3823" 0
"48824" "MW" "5" "3824" 0
"48825" "MW" "5" "3825" 0
"48826" "MW" "5" "3826" 1
"48827" "MW" "5" "3827" 0
"48828" "MW" "5" "3828" 0
"48829" "MW" "5" "3829" 0
"48830" "MW" "5" "3830" 0
"48831" "MW" "5" "3831" 0
"48832" "MW" "5" "3832" 0
"48833" "MW" "5" "3833" 0
"48834" "MW" "5" "3834" 0
"48835" "MW" "5" "3835" 0
"48836" "MW" "5" "3836" 0
"48837" "MW" "5" "3837" 0
"48838" "MW" "5" "3838" 0
"48839" "MW" "5" "3839" 1
"48840" "MW" "5" "3840" 0
"48841" "MW" "5" "3841" 1
"48842" "MW" "5" "3842" 0
"48843" "MW" "5" "3843" 0
"48844" "MW" "5" "3844" 0
"48845" "MW" "5" "3845" 1
"48846" "MW" "5" "3846" 0
"48847" "MW" "5" "3847" 0
"48848" "MW" "5" "3848" 0
"48849" "MW" "5" "3849" 0
"48850" "MW" "5" "3850" 0
"48851" "MW" "5" "3851" 0
"48852" "MW" "5" "3852" 0
"48853" "MW" "5" "3853" 0
"48854" "MW" "5" "3854" 1
"48855" "MW" "5" "3855" 0
"48856" "MW" "5" "3856" 0
"48857" "MW" "5" "3857" 1
"48858" "MW" "5" "3858" 0
"48859" "MW" "5" "3859" 0
"48860" "MW" "5" "3860" 0
"48861" "MW" "5" "3861" 0
"48862" "MW" "5" "3862" 0
"48863" "MW" "5" "3863" 0
"48864" "MW" "5" "3864" 0
"48865" "MW" "5" "3865" 0
"48866" "MW" "5" "3866" 0
"48867" "MW" "5" "3867" 0
"48868" "MW" "5" "3868" 0
"48869" "MW" "5" "3869" 1
"48870" "MW" "5" "3870" 0
"48871" "MW" "5" "3871" 0
"48872" "MW" "5" "3872" 0
"48873" "MW" "5" "3873" 1
"48874" "MW" "5" "3874" 0
"48875" "MW" "5" "3875" 0
"48876" "MW" "5" "3876" 0
"48877" "MW" "5" "3877" 0
"48878" "MW" "5" "3878" 0
"48879" "MW" "5" "3879" 0
"48880" "MW" "5" "3880" 0
"48881" "MW" "5" "3881" 1
"48882" "MW" "5" "3882" 1
"48883" "MW" "5" "3883" 0
"48884" "MW" "5" "3884" 0
"48885" "MW" "5" "3885" 0
"48886" "MW" "5" "3886" 0
"48887" "MW" "5" "3887" 0
"48888" "MW" "5" "3888" 0
"48889" "MW" "5" "3889" 0
"48890" "MW" "5" "3890" 0
"48891" "MW" "5" "3891" 1
"48892" "MW" "5" "3892" 0
"48893" "MW" "5" "3893" 0
"48894" "MW" "5" "3894" 0
"48895" "MW" "5" "3895" 0
"48896" "MW" "5" "3896" 0
"48897" "MW" "5" "3897" 0
"48898" "MW" "5" "3898" 0
"48899" "MW" "5" "3899" 0
"48900" "MW" "5" "3900" 1
"48901" "MW" "5" "3901" 0
"48902" "MW" "5" "3902" 0
"48903" "MW" "5" "3903" 0
"48904" "MW" "5" "3904" 0
"48905" "MW" "5" "3905" 0
"48906" "MW" "5" "3906" 0
"48907" "MW" "5" "3907" 0
"48908" "MW" "5" "3908" 1
"48909" "MW" "5" "3909" 0
"48910" "MW" "5" "3910" 0
"48911" "MW" "5" "3911" 1
"48912" "MW" "5" "3912" 1
"48913" "MW" "5" "3913" 0
"48914" "MW" "5" "3914" 0
"48915" "MW" "5" "3915" 0
"48916" "MW" "5" "3916" 1
"48917" "MW" "5" "3917" 1
"48918" "MW" "5" "3918" 1
"48919" "MW" "5" "3919" 0
"48920" "MW" "5" "3920" 0
"48921" "MW" "5" "3921" 0
"48922" "MW" "5" "3922" 0
"48923" "MW" "5" "3923" 0
"48924" "MW" "5" "3924" 1
"48925" "MW" "5" "3925" 0
"48926" "MW" "5" "3926" 0
"48927" "MW" "5" "3927" 0
"48928" "MW" "5" "3928" 0
"48929" "MW" "5" "3929" 0
"48930" "MW" "5" "3930" 0
"48931" "MW" "5" "3931" 0
"48932" "MW" "5" "3932" 0
"48933" "MW" "5" "3933" 0
"48934" "MW" "5" "3934" 0
"48935" "MW" "5" "3935" 1
"48936" "MW" "5" "3936" 0
"48937" "MW" "5" "3937" 0
"48938" "MW" "5" "3938" 0
"48939" "MW" "5" "3939" 0
"48940" "MW" "5" "3940" 0
"48941" "MW" "5" "3941" 0
"48942" "MW" "5" "3942" 0
"48943" "MW" "5" "3943" 0
"48944" "MW" "5" "3944" 0
"48945" "MW" "5" "3945" 1
"48946" "MW" "5" "3946" 0
"48947" "MW" "5" "3947" 0
"48948" "MW" "5" "3948" 0
"48949" "MW" "5" "3949" 0
"48950" "MW" "5" "3950" 0
"48951" "MW" "5" "3951" 0
"48952" "MW" "5" "3952" 0
"48953" "MW" "5" "3953" 1
"48954" "MW" "5" "3954" 0
"48955" "MW" "5" "3955" 0
"48956" "MW" "5" "3956" 1
"48957" "MW" "5" "3957" 0
"48958" "MW" "5" "3958" 0
"48959" "MW" "5" "3959" 1
"48960" "MW" "5" "3960" 0
"48961" "MW" "5" "3961" 0
"48962" "MW" "5" "3962" 1
"48963" "MW" "5" "3963" 0
"48964" "MW" "5" "3964" 1
"48965" "MW" "5" "3965" 1
"48966" "MW" "5" "3966" 0
"48967" "MW" "5" "3967" 0
"48968" "MW" "5" "3968" 1
"48969" "MW" "5" "3969" 1
"48970" "MW" "5" "3970" 0
"48971" "MW" "5" "3971" 0
"48972" "MW" "5" "3972" 0
"48973" "MW" "5" "3973" 0
"48974" "MW" "5" "3974" 0
"48975" "MW" "5" "3975" 0
"48976" "MW" "5" "3976" 1
"48977" "MW" "5" "3977" 0
"48978" "MW" "5" "3978" 0
"48979" "MW" "5" "3979" 0
"48980" "MW" "5" "3980" 0
"48981" "MW" "5" "3981" 0
"48982" "MW" "5" "3982" 0
"48983" "MW" "5" "3983" 1
"48984" "MW" "5" "3984" 1
"48985" "MW" "5" "3985" 0
"48986" "MW" "5" "3986" 0
"48987" "MW" "5" "3987" 0
"48988" "MW" "5" "3988" 0
"48989" "MW" "5" "3989" 0
"48990" "MW" "5" "3990" 0
"48991" "MW" "5" "3991" 0
"48992" "MW" "5" "3992" 0
"48993" "MW" "5" "3993" 0
"48994" "MW" "5" "3994" 0
"48995" "MW" "5" "3995" 0
"48996" "MW" "5" "3996" 1
"48997" "MW" "5" "3997" 0
"48998" "MW" "5" "3998" 0
"48999" "MW" "5" "3999" 0
"49000" "MW" "5" "4000" 0
"49001" "MW" "5" "4001" 0
"49002" "MW" "5" "4002" 0
"49003" "MW" "5" "4003" 1
"49004" "MW" "5" "4004" 0
"49005" "MW" "5" "4005" 1
"49006" "MW" "5" "4006" 0
"49007" "MW" "5" "4007" 0
"49008" "MW" "5" "4008" 0
"49009" "MW" "5" "4009" 1
"49010" "MW" "5" "4010" 0
"49011" "MW" "5" "4011" 0
"49012" "MW" "5" "4012" 0
"49013" "MW" "5" "4013" 0
"49014" "MW" "5" "4014" 0
"49015" "MW" "5" "4015" 0
"49016" "MW" "5" "4016" 0
"49017" "MW" "5" "4017" 1
"49018" "MW" "5" "4018" 0
"49019" "MW" "5" "4019" 0
"49020" "MW" "5" "4020" 0
"49021" "MW" "5" "4021" 0
"49022" "MW" "5" "4022" 0
"49023" "MW" "5" "4023" 0
"49024" "MW" "5" "4024" 0
"49025" "MW" "5" "4025" 0
"49026" "MW" "5" "4026" 1
"49027" "MW" "5" "4027" 0
"49028" "MW" "5" "4028" 1
"49029" "MW" "5" "4029" 0
"49030" "MW" "5" "4030" 0
"49031" "MW" "5" "4031" 0
"49032" "MW" "5" "4032" 0
"49033" "MW" "5" "4033" 0
"49034" "MW" "5" "4034" 0
"49035" "MW" "5" "4035" 1
"49036" "MW" "5" "4036" 1
"49037" "MW" "5" "4037" 0
"49038" "MW" "5" "4038" 0
"49039" "MW" "5" "4039" 0
"49040" "MW" "5" "4040" 0
"49041" "MW" "5" "4041" 1
"49042" "MW" "5" "4042" 0
"49043" "MW" "5" "4043" 0
"49044" "MW" "5" "4044" 0
"49045" "MW" "5" "4045" 0
"49046" "MW" "5" "4046" 0
"49047" "MW" "5" "4047" 0
"49048" "MW" "5" "4048" 0
"49049" "MW" "5" "4049" 0
"49050" "MW" "5" "4050" 0
"49051" "MW" "5" "4051" 0
"49052" "MW" "5" "4052" 0
"49053" "MW" "5" "4053" 0
"49054" "MW" "5" "4054" 0
"49055" "MW" "5" "4055" 0
"49056" "MW" "5" "4056" 0
"49057" "MW" "5" "4057" 1
"49058" "MW" "5" "4058" 0
"49059" "MW" "5" "4059" 0
"49060" "MW" "5" "4060" 0
"49061" "MW" "5" "4061" 0
"49062" "MW" "5" "4062" 0
"49063" "MW" "5" "4063" 1
"49064" "MW" "5" "4064" 0
"49065" "MW" "5" "4065" 0
"49066" "MW" "5" "4066" 1
"49067" "MW" "5" "4067" 0
"49068" "MW" "5" "4068" 0
"49069" "MW" "5" "4069" 1
"49070" "MW" "5" "4070" 0
"49071" "MW" "5" "4071" 0
"49072" "MW" "5" "4072" 0
"49073" "MW" "5" "4073" 0
"49074" "MW" "5" "4074" 0
"49075" "MW" "5" "4075" 0
"49076" "MW" "5" "4076" 0
"49077" "MW" "5" "4077" 1
"49078" "MW" "5" "4078" 0
"49079" "MW" "5" "4079" 0
"49080" "MW" "5" "4080" 0
"49081" "MW" "5" "4081" 0
"49082" "MW" "5" "4082" 0
"49083" "MW" "5" "4083" 0
"49084" "MW" "5" "4084" 1
"49085" "MW" "5" "4085" 0
"49086" "MW" "5" "4086" 0
"49087" "MW" "5" "4087" 0
"49088" "MW" "5" "4088" 0
"49089" "MW" "5" "4089" 0
"49090" "MW" "5" "4090" 0
"49091" "MW" "5" "4091" 0
"49092" "MW" "5" "4092" 0
"49093" "MW" "5" "4093" 0
"49094" "MW" "5" "4094" 0
"49095" "MW" "5" "4095" 0
"49096" "MW" "5" "4096" 0
"49097" "MW" "5" "4097" 0
"49098" "MW" "5" "4098" 0
"49099" "MW" "5" "4099" 0
"49100" "MW" "5" "4100" 0
"49101" "MW" "5" "4101" 0
"49102" "MW" "5" "4102" 0
"49103" "MW" "5" "4103" 0
"49104" "MW" "5" "4104" 1
"49105" "MW" "5" "4105" 0
"49106" "MW" "5" "4106" 0
"49107" "MW" "5" "4107" 1
"49108" "MW" "5" "4108" 0
"49109" "MW" "5" "4109" 1
"49110" "MW" "5" "4110" 0
"49111" "MW" "5" "4111" 0
"49112" "MW" "5" "4112" 0
"49113" "MW" "5" "4113" 1
"49114" "MW" "5" "4114" 1
"49115" "MW" "5" "4115" 1
"49116" "MW" "5" "4116" 1
"49117" "MW" "5" "4117" 0
"49118" "MW" "5" "4118" 0
"49119" "MW" "5" "4119" 0
"49120" "MW" "5" "4120" 0
"49121" "MW" "5" "4121" 0
"49122" "MW" "5" "4122" 1
"49123" "MW" "5" "4123" 0
"49124" "MW" "5" "4124" 0
"49125" "MW" "5" "4125" 1
"49126" "MW" "5" "4126" 0
"49127" "MW" "5" "4127" 0
"49128" "MW" "5" "4128" 1
"49129" "MW" "5" "4129" 0
"49130" "MW" "5" "4130" 0
"49131" "MW" "5" "4131" 0
"49132" "MW" "5" "4132" 0
"49133" "MW" "5" "4133" 0
"49134" "MW" "5" "4134" 0
"49135" "MW" "5" "4135" 0
"49136" "MW" "5" "4136" 0
"49137" "MW" "5" "4137" 0
"49138" "MW" "5" "4138" 1
"49139" "MW" "5" "4139" 1
"49140" "MW" "5" "4140" 0
"49141" "MW" "5" "4141" 1
"49142" "MW" "5" "4142" 0
"49143" "MW" "5" "4143" 0
"49144" "MW" "5" "4144" 0
"49145" "MW" "5" "4145" 0
"49146" "MW" "5" "4146" 0
"49147" "MW" "5" "4147" 0
"49148" "MW" "5" "4148" 1
"49149" "MW" "5" "4149" 0
"49150" "MW" "5" "4150" 0
"49151" "MW" "5" "4151" 0
"49152" "MW" "5" "4152" 0
"49153" "MW" "5" "4153" 1
"49154" "MW" "5" "4154" 1
"49155" "MW" "5" "4155" 0
"49156" "MW" "5" "4156" 0
"49157" "MW" "5" "4157" 0
"49158" "MW" "5" "4158" 0
"49159" "MW" "5" "4159" 0
"49160" "MW" "5" "4160" 0
"49161" "MW" "5" "4161" 1
"49162" "MW" "5" "4162" 0
"49163" "MW" "5" "4163" 0
"49164" "MW" "5" "4164" 0
"49165" "MW" "5" "4165" 0
"49166" "MW" "5" "4166" 0
"49167" "MW" "5" "4167" 0
"49168" "MW" "5" "4168" 1
"49169" "MW" "5" "4169" 1
"49170" "MW" "5" "4170" 0
"49171" "MW" "5" "4171" 0
"49172" "MW" "5" "4172" 0
"49173" "MW" "5" "4173" 0
"49174" "MW" "5" "4174" 0
"49175" "MW" "5" "4175" 0
"49176" "MW" "5" "4176" 0
"49177" "MW" "5" "4177" 1
"49178" "MW" "5" "4178" 0
"49179" "MW" "5" "4179" 0
"49180" "MW" "5" "4180" 0
"49181" "MW" "5" "4181" 0
"49182" "MW" "5" "4182" 0
"49183" "MW" "5" "4183" 0
"49184" "MW" "5" "4184" 0
"49185" "MW" "5" "4185" 1
"49186" "MW" "5" "4186" 0
"49187" "MW" "5" "4187" 0
"49188" "MW" "5" "4188" 0
"49189" "MW" "5" "4189" 1
"49190" "MW" "5" "4190" 0
"49191" "MW" "5" "4191" 0
"49192" "MW" "5" "4192" 0
"49193" "MW" "5" "4193" 1
"49194" "MW" "5" "4194" 0
"49195" "MW" "5" "4195" 0
"49196" "MW" "5" "4196" 0
"49197" "MW" "5" "4197" 0
"49198" "MW" "5" "4198" 0
"49199" "MW" "5" "4199" 0
"49200" "MW" "5" "4200" 0
"49201" "MW" "5" "4201" 0
"49202" "MW" "5" "4202" 0
"49203" "MW" "5" "4203" 0
"49204" "MW" "5" "4204" 1
"49205" "MW" "5" "4205" 0
"49206" "MW" "5" "4206" 0
"49207" "MW" "5" "4207" 0
"49208" "MW" "5" "4208" 0
"49209" "MW" "5" "4209" 0
"49210" "MW" "5" "4210" 0
"49211" "MW" "5" "4211" 0
"49212" "MW" "5" "4212" 0
"49213" "MW" "5" "4213" 0
"49214" "MW" "5" "4214" 1
"49215" "MW" "5" "4215" 0
"49216" "MW" "5" "4216" 0
"49217" "MW" "5" "4217" 1
"49218" "MW" "5" "4218" 0
"49219" "MW" "5" "4219" 0
"49220" "MW" "5" "4220" 0
"49221" "MW" "5" "4221" 0
"49222" "MW" "5" "4222" 0
"49223" "MW" "5" "4223" 0
"49224" "MW" "5" "4224" 0
"49225" "MW" "5" "4225" 0
"49226" "MW" "5" "4226" 0
"49227" "MW" "5" "4227" 0
"49228" "MW" "5" "4228" 0
"49229" "MW" "5" "4229" 1
"49230" "MW" "5" "4230" 0
"49231" "MW" "5" "4231" 1
"49232" "MW" "5" "4232" 0
"49233" "MW" "5" "4233" 0
"49234" "MW" "5" "4234" 0
"49235" "MW" "5" "4235" 0
"49236" "MW" "5" "4236" 0
"49237" "MW" "5" "4237" 0
"49238" "MW" "5" "4238" 0
"49239" "MW" "5" "4239" 0
"49240" "MW" "5" "4240" 1
"49241" "MW" "5" "4241" 0
"49242" "MW" "5" "4242" 0
"49243" "MW" "5" "4243" 0
"49244" "MW" "5" "4244" 0
"49245" "MW" "5" "4245" 0
"49246" "MW" "5" "4246" 1
"49247" "MW" "5" "4247" 0
"49248" "MW" "5" "4248" 0
"49249" "MW" "5" "4249" 0
"49250" "MW" "5" "4250" 0
"49251" "MW" "5" "4251" 0
"49252" "MW" "5" "4252" 0
"49253" "MW" "5" "4253" 0
"49254" "MW" "5" "4254" 0
"49255" "MW" "5" "4255" 0
"49256" "MW" "5" "4256" 0
"49257" "MW" "5" "4257" 1
"49258" "MW" "5" "4258" 0
"49259" "MW" "5" "4259" 0
"49260" "MW" "5" "4260" 0
"49261" "MW" "5" "4261" 0
"49262" "MW" "5" "4262" 0
"49263" "MW" "5" "4263" 1
